Index,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
230627,2023-12-26 19:00:00 EST,100.72,102.15,6,8,91,3.2,4.6,ERROR,24100,8,ERROR,4.7,4.4
230687,2023-12-26 20:00:00 EST,100.67,102.1,6,9,93,3.3,4.2,ERROR,24100,8,ERROR,4.6,4.2
230747,2023-12-26 21:00:00 EST,100.65,102.08,4,10,98,3.5,3.7,ERROR,12900,8,ERROR,4.3,3.6
230807,2023-12-26 22:00:00 EST,100.63,102.06,4,15,100,3.2,3.3,ERROR,12900,8,ERROR,3.9,3.3
230867,2023-12-26 23:00:00 EST,100.65,102.08,4,16,100,3.2,3.3,ERROR,8100,8,ERROR,3.3,3.2
230927,2023-12-27 00:00:00 EST,100.61,102.03,4,13,100,3.2,3.2,ERROR,3200,7,ERROR,3.4,3.2
230987,2023-12-27 01:00:00 EST,100.55,101.97,6,12,100,3.1,3.1,ERROR,3200,6,ERROR,3.4,3.1
231047,2023-12-27 02:00:00 EST,100.58,102,4,12,100,3,3.1,ERROR,2400,5,ERROR,3.2,3
231107,2023-12-27 03:00:00 EST,100.61,102.03,6,10,100,3,3,ERROR,1200,3,ERROR,3.1,2.9
231167,2023-12-27 04:00:00 EST,100.56,101.98,5,15,100,2.9,2.9,ERROR,1200,3,ERROR,3,2.9
231227,2023-12-27 05:00:00 EST,100.55,101.98,6,13,100,2.8,2.8,ERROR,1200,3,ERROR,2.9,2.8
231287,2023-12-27 06:00:00 EST,100.53,101.95,5,14,99,2.7,2.8,ERROR,1600,5,ERROR,2.8,2.8
231347,2023-12-27 07:00:00 EST,100.55,101.97,5,19,99,2.7,2.8,ERROR,3200,7,ERROR,2.8,2.8
231407,2023-12-27 08:00:00 EST,100.54,101.96,6,15,100,2.7,2.8,ERROR,3200,7,ERROR,2.8,2.7
231467,2023-12-27 09:00:00 EST,100.53,101.96,6,14,100,2.8,2.9,ERROR,2400,4,57,2.9,2.8
231527,2023-12-27 10:00:00 EST,100.53,101.96,5,16,100,2.9,3,ERROR,2400,4,94,3,2.9
231587,2023-12-27 11:00:00 EST,100.47,101.89,6,17,100,3.4,3.4,ERROR,4000,7,168,3.4,3
231647,2023-12-27 12:00:00 EST,100.37,101.79,5,15,100,3.7,3.7,ERROR,6400,8,269,3.9,3.3
231707,2023-12-27 13:00:00 EST,100.24,101.66,6,18,100,3.9,3.9,ERROR,9700,8,257,4,3.3
231767,2023-12-27 14:00:00 EST,100.2,101.62,6,17,100,4,4,ERROR,9700,8,255,4.1,3.8
231827,2023-12-27 15:00:00 EST,100.21,101.63,6,12,100,3.9,3.9,ERROR,6400,8,133,4,3.9
231887,2023-12-27 16:00:00 EST,100.15,101.57,5,17,100,3.9,3.9,ERROR,9700,8,32,3.9,3.8
231947,2023-12-27 17:00:00 EST,100.15,101.57,6,20,100,3.8,3.9,ERROR,12900,8,3,3.9,3.9
232007,2023-12-27 18:00:00 EST,100.11,101.53,6,16,100,3.5,3.5,ERROR,6400,8,ERROR,3.9,3.5
232067,2023-12-27 19:00:00 EST,100.13,101.55,5,18,100,3.3,3.3,ERROR,4800,8,ERROR,3.6,3.2
232127,2023-12-27 20:00:00 EST,100.08,101.5,5,21,100,2.9,2.9,ERROR,3200,8,ERROR,3.4,2.9
232187,2023-12-27 21:00:00 EST,100.08,101.5,5,22,100,2.8,2.8,ERROR,2400,8,ERROR,3,2.8
232247,2023-12-27 22:00:00 EST,100.04,101.46,6,22,100,2.8,2.8,ERROR,1600,5,ERROR,2.8,2.7
232307,2023-12-27 23:00:00 EST,100.01,101.43,5,30,100,2.9,2.9,ERROR,4800,8,ERROR,3,2.7
232367,2023-12-28 00:00:00 EST,99.96,101.38,6,21,100,2.9,2.9,ERROR,4800,8,ERROR,3,2.9
232427,2023-12-28 01:00:00 EST,99.92,101.34,5,17,100,2.8,2.8,ERROR,16100,8,ERROR,3,2.8
232487,2023-12-28 02:00:00 EST,99.89,101.31,5,16,100,2.7,2.7,ERROR,2400,5,ERROR,3,2.7
232547,2023-12-28 03:00:00 EST,99.86,101.28,6,21,100,2.8,2.8,ERROR,16100,8,ERROR,2.8,2.7
232607,2023-12-28 04:00:00 EST,99.83,101.24,5,18,100,2.8,2.8,ERROR,16100,8,ERROR,2.8,2.7
232667,2023-12-28 05:00:00 EST,99.81,101.22,6,13,100,2.6,2.6,ERROR,8100,8,ERROR,2.8,2.6
232727,2023-12-28 06:00:00 EST,99.81,101.23,6,9,100,2.4,2.5,ERROR,4800,8,ERROR,2.7,2.5
232787,2023-12-28 07:00:00 EST,99.82,101.24,5,13,100,2.2,2.3,ERROR,4800,7,ERROR,2.5,2.3
232847,2023-12-28 08:00:00 EST,99.77,101.19,6,18,100,2.5,2.5,ERROR,4000,8,ERROR,2.5,2.3
232907,2023-12-28 09:00:00 EST,99.75,101.17,6,20,100,2.8,2.8,ERROR,4000,6,24,2.8,2.3
232967,2023-12-28 10:00:00 EST,99.81,101.23,6,23,100,3.1,3.2,ERROR,9700,8,80,3.2,2.6
233027,2023-12-28 11:00:00 EST,99.78,101.19,6,16,100,3.2,3.2,ERROR,9700,8,123,3.3,3.1
233087,2023-12-28 12:00:00 EST,99.7,101.11,6,20,100,3.1,3.1,ERROR,9700,8,204,3.3,3
233147,2023-12-28 13:00:00 EST,99.59,101,5,19,100,3.3,3.4,ERROR,9700,8,294,3.5,3
233207,2023-12-28 14:00:00 EST,99.53,100.94,5,18,100,4,4,ERROR,12900,8,337,4.1,3.3
233267,2023-12-28 15:00:00 EST,99.52,100.93,5,20,100,4,4,ERROR,16100,8,159,4.1,3.9
233327,2023-12-28 16:00:00 EST,99.54,100.95,6,13,100,3.8,3.8,ERROR,16100,8,54,4.1,3.8
233387,2023-12-28 17:00:00 EST,99.57,100.98,4,12,100,3.6,3.6,ERROR,16100,8,3,3.8,3.6
233447,2023-12-28 18:00:00 EST,99.58,100.99,5,16,99,3.3,3.4,ERROR,16100,8,ERROR,3.7,3.4
233507,2023-12-28 19:00:00 EST,99.53,100.94,5,16,100,3.1,3.1,ERROR,12900,8,ERROR,3.4,3.1
233567,2023-12-28 20:00:00 EST,99.51,100.92,5,10,100,3,3,ERROR,1600,4,ERROR,3.3,3
233627,2023-12-28 21:00:00 EST,99.46,100.87,6,16,100,3.1,3.1,ERROR,4000,7,ERROR,3.1,2.9
233687,2023-12-28 22:00:00 EST,99.4,100.81,6,18,100,3,3,ERROR,16100,8,ERROR,3.1,2.9
233747,2023-12-28 23:00:00 EST,99.35,100.76,5,12,100,2.7,2.7,ERROR,16100,8,ERROR,3.1,2.7
233807,2023-12-29 00:00:00 EST,99.29,100.7,6,10,100,2.6,2.6,ERROR,12900,8,ERROR,2.8,2.6
233867,2023-12-29 01:00:00 EST,99.21,100.62,6,5,100,2.4,2.4,ERROR,9700,8,ERROR,2.6,2.4
233927,2023-12-29 02:00:00 EST,99.18,100.59,3,8,100,2.2,2.2,ERROR,9700,8,ERROR,2.4,2.2
233987,2023-12-29 03:00:00 EST,99.17,100.58,0,7,100,2.3,2.4,ERROR,12900,8,ERROR,2.4,2.2
234047,2023-12-29 04:00:00 EST,99.13,100.53,34,5,100,2.5,2.6,ERROR,12900,8,ERROR,2.6,2.4
234107,2023-12-29 05:00:00 EST,99.08,100.48,36,3,100,2.4,2.4,ERROR,12900,8,ERROR,2.6,2.3
234167,2023-12-29 06:00:00 EST,99.07,100.48,36,1,100,2.3,2.3,ERROR,6400,8,ERROR,2.5,2.2
234227,2023-12-29 07:00:00 EST,99.06,100.47,19,3,99,2.2,2.3,ERROR,1200,ERROR,ERROR,2.4,2.2
234287,2023-12-29 08:00:00 EST,99.04,100.45,18,6,100,2.4,2.4,ERROR,800,ERROR,ERROR,2.4,2.2
234347,2023-12-29 09:00:00 EST,99.03,100.43,21,4,100,2.8,2.8,ERROR,800,ERROR,62,2.8,2.4
234407,2023-12-29 10:00:00 EST,99.04,100.44,22,5,100,3.2,3.2,ERROR,800,ERROR,176,3.2,2.5
234467,2023-12-29 11:00:00 EST,98.99,100.39,24,5,100,3.6,3.6,ERROR,1200,2,250,3.8,3
234527,2023-12-29 12:00:00 EST,98.92,100.32,30,7,100,3.9,3.9,ERROR,4000,6,292,4,3.2
234587,2023-12-29 13:00:00 EST,98.86,100.26,29,12,100,4.1,4.1,ERROR,16100,8,315,4.3,3.5
234647,2023-12-29 14:00:00 EST,98.84,100.24,29,15,100,3.4,3.4,ERROR,12900,8,218,4.1,3.4
234707,2023-12-29 15:00:00 EST,98.89,100.29,31,19,100,3,3,ERROR,16100,8,98,3.3,3
234767,2023-12-29 16:00:00 EST,98.93,100.33,31,21,97,1.6,2.1,ERROR,16100,8,84,3,2.1
234827,2023-12-29 17:00:00 EST,98.97,100.38,31,14,99,1.3,1.5,ERROR,24100,8,6,2,1.4
234887,2023-12-29 18:00:00 EST,99,100.41,31,13,99,1.6,1.8,ERROR,24100,8,ERROR,1.9,1.4
234947,2023-12-29 19:00:00 EST,99.04,100.45,31,18,98,1.6,1.9,ERROR,24100,6,ERROR,2,1.7
235007,2023-12-29 20:00:00 EST,99.05,100.46,32,15,94,0.5,1.4,ERROR,24100,6,ERROR,1.9,1.2
235067,2023-12-29 21:00:00 EST,99.05,100.46,31,13,95,-0.2,0.6,ERROR,24100,6,ERROR,1.4,0.4
235127,2023-12-29 22:00:00 EST,99.03,100.44,31,17,93,-0.5,0.5,ERROR,24100,6,ERROR,0.8,0.4
235187,2023-12-29 23:00:00 EST,99.04,100.45,31,15,92,-0.8,0.3,ERROR,24100,5,ERROR,0.5,0.2
235247,2023-12-30 00:00:00 EST,99.03,100.44,31,14,95,-1.6,-0.9,-5,24100,5,ERROR,0.3,-1.3
235307,2023-12-30 01:00:00 EST,99.04,100.45,32,16,91,-1.6,-0.3,-5,24100,5,ERROR,-0.3,-0.9
235367,2023-12-30 02:00:00 EST,99.03,100.44,31,16,86,-2.3,-0.2,-5,24100,5,ERROR,-0.1,-0.5
235427,2023-12-30 03:00:00 EST,99.05,100.46,32,19,89,-2.1,-0.5,-6,24100,7,ERROR,-0.1,-0.5
235487,2023-12-30 04:00:00 EST,99.06,100.47,31,18,89,-2.3,-0.8,-6,24100,7,ERROR,-0.4,-0.8
235547,2023-12-30 05:00:00 EST,99.06,100.47,32,15,89,-2.5,-0.9,-6,24100,7,ERROR,-0.8,-1
235607,2023-12-30 06:00:00 EST,99.1,100.51,32,23,80,-4.2,-1.2,-7,24100,8,ERROR,-0.8,-1.2
235667,2023-12-30 07:00:00 EST,99.12,100.53,33,25,80,-4.8,-1.8,-8,24100,8,ERROR,-1.1,-1.8
235727,2023-12-30 08:00:00 EST,99.14,100.56,32,19,84,-4.5,-2.1,-8,24100,7,0,-1.8,-2.1
235787,2023-12-30 09:00:00 EST,99.19,100.61,30,20,88,-4.3,-2.6,-9,24100,8,39,-2.2,-2.6
235847,2023-12-30 10:00:00 EST,99.22,100.64,32,23,87,-4.8,-2.9,-9,24100,8,108,-2.5,-2.9
235907,2023-12-30 11:00:00 EST,99.2,100.62,30,21,85,-5.5,-3.3,-10,24100,8,203,-2.8,-3.3
235967,2023-12-30 12:00:00 EST,99.19,100.61,31,20,82,-6.2,-3.5,-10,24100,8,285,-3.2,-3.5
236027,2023-12-30 13:00:00 EST,99.15,100.57,32,18,83,-6,-3.6,-9,24100,8,225,-3.3,-3.6
236087,2023-12-30 14:00:00 EST,99.18,100.6,33,17,79,-7,-3.9,-10,24100,8,201,-3.5,-4
236147,2023-12-30 15:00:00 EST,99.23,100.65,34,21,80,-7.1,-4.2,-11,24100,8,119,-3.8,-4.3
236207,2023-12-30 16:00:00 EST,99.3,100.72,33,12,81,-6.8,-4,-9,24100,8,42,-4,-4.3
236267,2023-12-30 17:00:00 EST,99.38,100.81,31,19,78,-7.6,-4.3,-10,24100,8,1,-4,-4.3
236327,2023-12-30 18:00:00 EST,99.48,100.91,32,18,77,-7.9,-4.5,-11,24100,8,ERROR,-4.1,-4.5
236387,2023-12-30 19:00:00 EST,99.54,100.97,33,18,73,-8.7,-4.5,-11,24100,8,ERROR,-4.4,-4.5
236447,2023-12-30 20:00:00 EST,99.59,101.02,31,14,72,-8.7,-4.4,-10,24100,8,ERROR,-4.4,-4.7
236507,2023-12-30 21:00:00 EST,99.64,101.07,32,13,72,-8.7,-4.4,-9,24100,8,ERROR,-4.4,-4.5
236567,2023-12-30 22:00:00 EST,99.67,101.1,31,18,72,-8.8,-4.5,-11,24100,8,ERROR,-4.4,-4.5
236627,2023-12-30 23:00:00 EST,99.74,101.18,33,15,68,-9.8,-4.8,-10,24100,8,ERROR,-4.5,-4.9
236687,2023-12-31 00:00:00 EST,99.76,101.2,31,15,70,-9.4,-4.7,-10,24100,8,ERROR,-4.7,-4.8
236747,2023-12-31 01:00:00 EST,99.8,101.24,32,14,69,-9.7,-4.9,-10,24100,8,ERROR,-4.7,-4.9
236807,2023-12-31 02:00:00 EST,99.86,101.3,32,11,71,-9.6,-5,-10,24100,8,ERROR,-4.9,-5
236867,2023-12-31 03:00:00 EST,99.93,101.37,31,10,72,-9.1,-4.8,-9,24100,8,ERROR,-4.8,-5
236927,2023-12-31 04:00:00 EST,99.97,101.41,29,16,71,-9.4,-4.9,-11,24100,8,ERROR,-4.8,-4.9
236987,2023-12-31 05:00:00 EST,99.97,101.41,33,13,73,-9.3,-5.2,-10,24100,8,ERROR,-4.9,-5.2
237047,2023-12-31 06:00:00 EST,100.02,101.46,30,11,71,-10.1,-5.6,-10,24100,8,ERROR,-5.2,-5.6
237107,2023-12-31 07:00:00 EST,100.11,101.56,29,15,74,-9.8,-5.9,-12,24100,7,ERROR,-5.6,-6
237167,2023-12-31 08:00:00 EST,100.15,101.6,26,13,75,-10.1,-6.4,-12,24100,7,2,-5.9,-6.6
237227,2023-12-31 09:00:00 EST,100.2,101.65,29,14,72,-10.8,-6.5,-12,24100,7,106,-6,-6.7
237287,2023-12-31 10:00:00 EST,100.23,101.68,33,21,70,-10.6,-6,-13,24100,7,502,-5.8,-6.5
237347,2023-12-31 11:00:00 EST,100.23,101.68,29,17,70,-10.4,-5.8,-12,24100,8,486,-5.6,-6.1
237407,2023-12-31 12:00:00 EST,100.21,101.66,29,13,68,-10.6,-5.6,-11,24100,8,463,-5.5,-6
237467,2023-12-31 13:00:00 EST,100.18,101.63,29,10,69,-10.1,-5.3,-10,24100,8,377,-5.3,-5.9
237527,2023-12-31 14:00:00 EST,100.19,101.64,29,13,69,-10.3,-5.4,-11,24100,8,347,-5.2,-5.7
237587,2023-12-31 15:00:00 EST,100.21,101.66,33,12,69,-10.3,-5.5,-10,24100,7,228,-5.2,-5.6
237647,2023-12-31 16:00:00 EST,100.28,101.73,33,8,69,-10.3,-5.5,-9,24100,7,88,-5.3,-5.6
237707,2023-12-31 17:00:00 EST,100.31,101.76,35,10,70,-10.2,-5.6,-10,24100,7,3,-5.5,-5.7
237767,2023-12-31 18:00:00 EST,100.32,101.77,33,3,67,-11.1,-6,-7,24100,5,ERROR,-5.5,-6
237827,2023-12-31 19:00:00 EST,100.37,101.82,25,5,76,-10.3,-6.7,-9,24100,8,ERROR,-5.9,-7.2
237887,2023-12-31 20:00:00 EST,100.35,101.8,30,7,76,-10.2,-6.6,-10,24100,7,ERROR,-6.2,-6.9
237947,2023-12-31 21:00:00 EST,100.37,101.83,27,8,80,-10.9,-8,-12,24100,5,ERROR,-6.6,-8
238007,2023-12-31 22:00:00 EST,100.38,101.84,29,7,82,-10.1,-7.5,-11,24100,6,ERROR,-7,-8
238067,2023-12-31 23:00:00 EST,100.41,101.86,35,10,76,-10.2,-6.7,-11,24100,6,ERROR,-6.6,-7.8
238127,2024-01-01 00:00:00 EST,100.4,101.85,35,10,77,-10.5,-7.2,-12,24100,6,ERROR,-6.7,-7.2
238187,2024-01-01 01:00:00 EST,100.41,101.86,35,9,78,-10.8,-7.5,-12,24100,5,ERROR,-7.2,-7.6
238247,2024-01-01 02:00:00 EST,100.45,101.91,35,18,76,-11.1,-7.5,-14,24100,3,ERROR,-7.2,-7.6
238307,2024-01-01 03:00:00 EST,100.48,101.94,0,12,78,-11.2,-8.1,-14,24100,6,ERROR,-7.5,-8.3
238367,2024-01-01 04:00:00 EST,100.48,101.94,34,13,75,-11.7,-8.1,-14,24100,3,ERROR,-7.8,-8.2
238427,2024-01-01 05:00:00 EST,100.49,101.95,34,12,75,-11.4,-7.7,-13,24100,7,ERROR,-7.7,-8.1
238487,2024-01-01 06:00:00 EST,100.54,102,35,10,72,-11.6,-7.3,-12,24100,8,ERROR,-7.3,-7.7
238547,2024-01-01 07:00:00 EST,100.58,102.04,34,11,70,-12,-7.3,-12,24100,7,ERROR,-7.2,-7.3
238607,2024-01-01 08:00:00 EST,100.6,102.06,35,15,69,-12,-7.3,-13,24100,7,3,-7.3,-7.4
238667,2024-01-01 09:00:00 EST,100.67,102.13,1,7,68,-11.9,-6.9,-10,24100,7,102,-6.9,-7.3
238727,2024-01-01 10:00:00 EST,100.68,102.14,34,6,65,-11.8,-6.3,-9,24100,6,593,-6.3,-7.1
238787,2024-01-01 11:00:00 EST,100.69,102.15,26,4,62,-12.4,-6.2,-8,24100,7,805,-6,-6.7
238847,2024-01-01 12:00:00 EST,100.63,102.09,31,13,61,-11.9,-5.4,-11,24100,7,1115,-5,-6.4
238907,2024-01-01 13:00:00 EST,100.57,102.03,28,17,60,-11.7,-5.1,-11,24100,7,631,-4.9,-5.7
238967,2024-01-01 14:00:00 EST,100.58,102.04,27,22,56,-12.5,-4.9,-12,24100,7,537,-4.3,-5.6
239027,2024-01-01 15:00:00 EST,100.58,102.04,30,18,59,-12,-5.1,-11,24100,7,484,-4.4,-5.3
239087,2024-01-01 16:00:00 EST,100.59,102.05,28,13,59,-12.2,-5.5,-11,24100,7,148,-4.8,-5.6
239147,2024-01-01 17:00:00 EST,100.6,102.06,27,13,66,-12.1,-6.8,-12,24100,3,25,-5.5,-7.2
239207,2024-01-01 18:00:00 EST,100.6,102.06,23,7,71,-11.9,-7.5,-11,24100,1,ERROR,-6.8,-8
239267,2024-01-01 19:00:00 EST,100.61,102.07,20,8,73,-11.9,-8,-12,24100,0,ERROR,-7.4,-8
239327,2024-01-01 20:00:00 EST,100.6,102.06,18,8,77,-12.1,-8.8,-13,24100,2,ERROR,-7.8,-8.8
239387,2024-01-01 21:00:00 EST,100.56,102.02,17,7,81,-10.9,-8.2,-12,24100,8,ERROR,-8,-8.7
239447,2024-01-01 22:00:00 EST,100.53,101.99,20,11,80,-10.3,-7.4,-12,24100,7,ERROR,-7.3,-8.1
239507,2024-01-01 23:00:00 EST,100.5,101.96,22,13,79,-9.7,-6.7,-12,24100,7,ERROR,-6.7,-7.4
239567,2024-01-02 00:00:00 EST,100.43,101.88,22,10,79,-9.3,-6.2,-11,24100,8,ERROR,-6.2,-6.7
239627,2024-01-02 01:00:00 EST,100.38,101.83,21,17,79,-9,-5.8,-12,24100,8,ERROR,-5.8,-6.2
239687,2024-01-02 02:00:00 EST,100.36,101.81,22,12,80,-8.7,-5.7,-11,24100,7,ERROR,-5.7,-5.8
239747,2024-01-02 03:00:00 EST,100.31,101.76,21,13,84,-8.6,-6.3,-12,24100,4,ERROR,-5.7,-6.5
239807,2024-01-02 04:00:00 EST,100.27,101.72,21,14,86,-8.1,-6.1,-12,24100,3,ERROR,-6,-6.4
239867,2024-01-02 05:00:00 EST,100.25,101.7,20,9,87,-8.3,-6.5,-11,24100,4,ERROR,-5.8,-6.5
239927,2024-01-02 06:00:00 EST,100.26,101.72,19,9,91,-8.1,-6.8,-11,24100,4,ERROR,-6.3,-6.8
239987,2024-01-02 07:00:00 EST,100.26,101.71,21,13,91,-6.3,-5,-10,24100,5,ERROR,-5,-7
240047,2024-01-02 08:00:00 EST,100.24,101.69,21,14,87,-5.4,-3.5,-9,24100,6,2,-3.5,-4.9
240107,2024-01-02 09:00:00 EST,100.24,101.69,22,14,82,-5.1,-2.5,-7,24100,7,54,-2.5,-3.5
240167,2024-01-02 10:00:00 EST,100.24,101.69,22,19,76,-5.4,-1.7,-7,24100,8,234,-1.7,-2.5
240227,2024-01-02 11:00:00 EST,100.17,101.61,22,16,72,-5.5,-1.1,-6,24100,8,393,-1,-1.7
240287,2024-01-02 12:00:00 EST,100.08,101.52,22,20,69,-5.6,-0.7,-6,24100,8,508,-0.7,-1.2
240347,2024-01-02 13:00:00 EST,99.98,101.42,20,22,68,-5.9,-0.7,-6,24100,7,550,-0.4,-0.8
240407,2024-01-02 14:00:00 EST,99.93,101.37,22,16,66,-5.9,-0.3,-5,24100,6,657,0.1,-0.6
240467,2024-01-02 15:00:00 EST,99.92,101.36,21,19,65,-5.9,0,-5,24100,2,808,0.6,-0.4
240527,2024-01-02 16:00:00 EST,99.88,101.32,21,17,67,-6,-0.6,-6,24100,1,414,0,-0.6
240587,2024-01-02 17:00:00 EST,99.9,101.34,21,14,72,-6.1,-1.7,-6,24100,1,16,-0.6,-1.7
240647,2024-01-02 18:00:00 EST,99.89,101.33,21,18,75,-5.9,-2,-7,24100,1,ERROR,-1.6,-2.1
240707,2024-01-02 19:00:00 EST,99.93,101.37,22,19,75,-5.6,-1.8,-7,24100,6,ERROR,-1.8,-2.3
240767,2024-01-02 20:00:00 EST,99.93,101.36,21,19,71,-5.5,-0.9,-6,24100,8,ERROR,-0.8,-1.7
240827,2024-01-02 21:00:00 EST,99.92,101.35,20,16,70,-5.5,-0.7,-5,24100,8,ERROR,-0.7,-0.8
240887,2024-01-02 22:00:00 EST,99.86,101.29,19,20,71,-5.3,-0.6,-6,24100,8,ERROR,-0.6,-0.7
240947,2024-01-02 23:00:00 EST,99.87,101.3,19,21,71,-5.1,-0.5,-6,24100,8,ERROR,-0.5,-0.7
241007,2024-01-03 00:00:00 EST,99.85,101.28,21,18,71,-5,-0.3,-5,24100,8,ERROR,-0.3,-0.5
241067,2024-01-03 01:00:00 EST,99.84,101.27,21,14,72,-4.7,-0.3,-5,24100,8,ERROR,-0.2,-0.3
241127,2024-01-03 02:00:00 EST,99.82,101.25,21,14,74,-4.3,-0.2,-4,24100,8,ERROR,-0.2,-0.3
241187,2024-01-03 03:00:00 EST,99.84,101.27,21,15,74,-4.1,-0.1,-5,24100,8,ERROR,-0.1,-0.2
241247,2024-01-03 04:00:00 EST,99.84,101.27,25,11,76,-3.9,-0.1,-4,16100,8,ERROR,-0.1,-0.2
241307,2024-01-03 05:00:00 EST,99.86,101.29,24,16,79,-3.5,-0.2,-5,16100,8,ERROR,-0.1,-0.3
241367,2024-01-03 06:00:00 EST,99.87,101.3,23,10,81,-3.2,-0.3,-4,16100,8,ERROR,-0.2,-0.3
241427,2024-01-03 07:00:00 EST,99.87,101.3,21,10,83,-2.9,-0.3,-4,16100,8,ERROR,-0.2,-0.4
241487,2024-01-03 08:00:00 EST,99.85,101.28,21,5,84,-2.7,-0.4,-2,24100,8,ERROR,-0.3,-0.5
241547,2024-01-03 09:00:00 EST,99.89,101.32,21,10,85,-2.4,-0.1,-3,24100,8,41,-0.1,-0.5
241607,2024-01-03 10:00:00 EST,99.9,101.33,22,8,84,-2.2,0.2,ERROR,24100,8,99,0.2,-0.1
241667,2024-01-03 11:00:00 EST,99.88,101.31,22,11,81,-2.1,0.8,ERROR,24100,8,257,1,0.2
241727,2024-01-03 12:00:00 EST,99.8,101.22,24,11,78,-1.8,1.7,ERROR,24100,8,367,1.7,0.9
241787,2024-01-03 13:00:00 EST,99.72,101.14,21,9,77,-1.7,1.9,ERROR,24100,8,337,1.9,1.6
241847,2024-01-03 14:00:00 EST,99.68,101.1,21,10,74,-1.6,2.4,ERROR,24100,8,431,2.4,1.8
241907,2024-01-03 15:00:00 EST,99.7,101.12,22,12,73,-1.9,2.4,ERROR,24100,8,307,2.5,2.3
241967,2024-01-03 16:00:00 EST,99.73,101.15,20,10,75,-1.9,2,ERROR,24100,8,90,2.4,2
242027,2024-01-03 17:00:00 EST,99.72,101.14,19,12,79,-1.7,1.5,ERROR,16100,8,6,2.1,1.5
242087,2024-01-03 18:00:00 EST,99.72,101.14,20,10,81,-1.8,1.1,ERROR,24100,8,ERROR,1.6,1.1
242147,2024-01-03 19:00:00 EST,99.74,101.16,20,9,84,-1.7,0.8,ERROR,24100,8,ERROR,1.1,0.8
242207,2024-01-03 20:00:00 EST,99.74,101.16,19,9,85,-1.6,0.7,ERROR,24100,8,ERROR,0.8,0.6
242267,2024-01-03 21:00:00 EST,99.7,101.12,19,8,86,-1.6,0.5,ERROR,24100,8,ERROR,0.6,0.4
242327,2024-01-03 22:00:00 EST,99.69,101.11,21,6,88,-1.5,0.2,ERROR,24100,8,ERROR,0.5,0.2
242387,2024-01-03 23:00:00 EST,99.64,101.06,20,8,92,-1.1,0,-3,24100,8,ERROR,0.5,-0.1
242447,2024-01-04 00:00:00 EST,99.61,101.03,20,8,97,-0.5,0,-3,16100,8,ERROR,0.1,-0.1
242507,2024-01-04 01:00:00 EST,99.61,101.03,22,9,97,-0.5,-0.1,-3,16100,8,ERROR,0.1,-0.1
242567,2024-01-04 02:00:00 EST,99.67,101.09,31,9,97,-0.5,-0.2,-3,24100,8,ERROR,0.1,-0.2
242627,2024-01-04 03:00:00 EST,99.82,101.25,32,38,83,-5,-2.5,-11,24100,8,ERROR,0,-2.5
242687,2024-01-04 04:00:00 EST,99.94,101.37,32,35,80,-8,-4.9,-13,24100,8,ERROR,-2.6,-4.9
242747,2024-01-04 05:00:00 EST,100.02,101.46,31,33,72,-10.6,-6.4,-15,24100,7,ERROR,-5,-6.4
242807,2024-01-04 06:00:00 EST,100.13,101.57,32,35,69,-12.4,-7.6,-17,24100,5,ERROR,-6.4,-7.6
242867,2024-01-04 07:00:00 EST,100.27,101.72,32,30,69,-13.8,-9.1,-18,24100,4,ERROR,-7.6,-9.1
242927,2024-01-04 08:00:00 EST,100.41,101.86,32,27,68,-14.6,-9.7,-19,24100,2,4,-9.1,-9.8
242987,2024-01-04 09:00:00 EST,100.54,101.99,31,28,66,-14.3,-9.1,-18,24100,3,256,-9.1,-9.7
243047,2024-01-04 10:00:00 EST,100.64,102.09,31,23,65,-14.4,-8.9,-17,24100,3,842,-8.9,-9.3
243107,2024-01-04 11:00:00 EST,100.7,102.15,31,31,61,-15.2,-9,-18,24100,1,1205,-8.8,-9.2
243167,2024-01-04 12:00:00 EST,100.7,102.15,31,27,61,-15.1,-8.8,-18,24100,2,1418,-8.2,-9
243227,2024-01-04 13:00:00 EST,100.71,102.16,32,18,59,-14.7,-8.1,-15,24100,1,1303,-8.1,-8.7
243287,2024-01-04 14:00:00 EST,100.78,102.23,29,18,59,-14.8,-8.2,-15,24100,1,1260,-7.9,-8.8
243347,2024-01-04 15:00:00 EST,100.86,102.32,28,18,53,-16.1,-8.3,-15,24100,1,944,-7.7,-8.6
243407,2024-01-04 16:00:00 EST,100.89,102.35,29,17,56,-16.3,-8.9,-16,24100,1,446,-8.2,-9
243467,2024-01-04 17:00:00 EST,100.95,102.42,26,16,63,-16.2,-10.4,-17,24100,1,22,-9,-10.6
243527,2024-01-04 18:00:00 EST,101.02,102.49,26,15,64,-16.4,-10.8,-18,24100,0,ERROR,-10.3,-10.8
243587,2024-01-04 19:00:00 EST,101.06,102.54,27,13,67,-16.1,-11.2,-18,24100,0,ERROR,-10.7,-11.2
243647,2024-01-04 20:00:00 EST,101.07,102.55,29,13,70,-15.7,-11.2,-18,24100,0,ERROR,-10.9,-11.3
243707,2024-01-04 21:00:00 EST,101.05,102.53,29,10,75,-15.7,-12.2,-18,24100,0,ERROR,-11.2,-12.6
